wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85
187.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.2665,1.604e-20,1.366e-20,8.402e-21,3.66e-21,1.094e-21,2.138e-22,2.544e-23,1.673e-24,5.355e-26,7.36e-28,6.033e-30,3.311e-31,8.572e-32,3.46e-32,1.809e-32,1.073e-32,6.412e-33,3.367e-33
209.4295,9.682e-20,8.29e-20,5.175e-20,2.314e-20,7.183e-21,1.477e-21,1.879e-22,1.347e-23,4.816e-25,7.627e-27,7.299e-29,3.804e-30,8.83e-31,3.386e-31,1.77e-31,1.065e-31,6.463e-32,3.453e-32
211.646,6.142e-19,5.287e-19,3.355e-19,1.542e-19,4.987e-20,1.084e-20,1.483e-21,1.168e-22,4.713e-24,8.742e-26,1.005e-27,4.967e-29,9.952e-30,3.611e-30,1.913e-30,1.174e-30,7.252e-31,3.95e-31
213.91,1.211e-18,1.045e-18,6.674e-19,3.103e-19,1.02e-19,2.267e-20,3.194e-21,2.613e-22,1.108e-23,2.188e-25,2.642e-27,1.103e-28,1.81e-29,6.304e-30,3.443e-30,2.163e-30,1.359e-30,7.539e-31
216.2225,1.569e-18,1.356e-18,8.696e-19,4.073e-19,1.353e-19,3.051e-20,4.381e-21,3.676e-22,1.611e-23,3.327e-25,4.127e-27,1.389e-28,1.782e-29,6.144e-30,3.494e-30,2.243e-30,1.432e-30,8.087e-31
218.5855,2.537e-18,2.194e-18,1.412e-18,6.654e-19,2.23e-19,5.09e-20,7.431e-21,6.373e-22,2.879e-23,6.216e-25,7.939e-27,2.064e-28,1.987e-29,7.082e-30,4.194e-30,2.743e-30,1.777e-30,1.02e-30
221.001,1.305e-18,1.126e-18,7.192e-19,3.344e-19,1.1e-19,2.446e-20,3.455e-21,2.842e-22,1.22e-23,2.469e-25,2.791e-27,4.859e-29,3.418e-30,1.312e-30,8.024e-31,5.325e-31,3.491e-31,2.031e-31
223.4705,4.267e-19,3.662e-19,2.304e-19,1.044e-19,3.305e-20,6.986e-21,9.235e-22,6.983e-23,2.695e-24,4.766e-26,4.299e-28,4.508e-30,2.319e-31,9.775e-32,6.114e-32,4.104e-32,2.717e-32,1.598e-32
225.996,5.868e-20,5.005e-20,3.088e-20,1.353e-20,4.084e-21,8.092e-22,9.836e-23,6.686e-24,2.257e-25,3.368e-27,2.335e-29,1.329e-31,5.116e-33,2.351e-33,1.496e-33,1.014e-33,6.773e-34,4.021e-34
228.579,3.402e-21,2.871e-21,1.714e-21,7.109e-22,1.979e-22,3.516e-23,3.708e-24,2.103e-25,5.639e-27,6.242e-29,2.781e-31,7.191e-34,2.128e-35,1.046e-35,6.748e-36,4.614e-36,3.103e-36,1.855e-36
231.2215,7.566e-23,6.292e-23,3.596e-23,1.383e-23,3.454e-24,5.295e-25,4.606e-26,2.041e-27,3.991e-29,2.925e-31,7.231e-34,7.329e-37,1.73e-38,8.882e-39,5.786e-39,3.983e-39,2.694e-39,1.619e-39
233.926,5.807e-25,4.747e-25,2.573e-25,9.039e-26,1.978e-26,2.537e-27,1.748e-28,5.737e-30,7.638e-32,3.382e-34,4.139e-37,1.454e-40,2.819e-42,1.488e-42,9.767e-43,6.754e-43,4.596e-43,2.775e-43
236.6945,4.066e-27,3.26e-27,1.666e-27,5.293e-28,1.001e-28,1.053e-29,5.597e-31,1.316e-32,1.14e-34,2.88e-37,1.624e-40,1.822e-44,0.0,0.0,0.0,0.0,0.0,0.0
239.5295,4.747e-29,3.746e-29,1.825e-29,5.343e-30,8.97e-31,8.035e-32,3.463e-33,6.211e-35,3.795e-37,6.02e-40,1.738e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242.433,2.122e-30,1.653e-30,7.739e-31,2.117e-31,3.219e-32,2.521e-33,9.101e-35,1.296e-36,5.849e-39,6.135e-42,1.401e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245.408,4.071e-33,3.096e-33,1.349e-33,3.264e-34,4.151e-35,2.549e-36,6.696e-38,6.329e-40,1.687e-42,1.401e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248.457,1.955e-35,1.457e-35,5.97e-36,1.3e-36,1.418e-37,7.066e-39,1.412e-40,9.375e-43,1.401e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.5825,9.116e-37,6.717e-37,2.657e-37,5.448e-38,5.443e-39,2.41e-40,4.121e-42,2.242e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254.7875,3.191e-37,2.339e-37,9.103e-38,1.816e-38,1.742e-39,7.299e-41,1.16e-42,5.605e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258.075,4.764e-36,3.519e-36,1.403e-36,2.915e-37,2.968e-38,1.347e-39,2.379e-41,1.345e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261.449,2.223e-34,1.668e-34,6.973e-35,1.571e-35,1.799e-36,9.58e-38,2.083e-39,1.538e-41,2.943e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264.9125,4.572e-31,3.518e-31,1.588e-31,4.077e-32,5.649e-33,3.893e-34,1.186e-35,1.35e-37,4.527e-40,3.181e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.4685,3.946e-27,3.142e-27,1.573e-27,4.821e-28,8.644e-29,8.446e-30,4.061e-31,8.307e-33,5.882e-35,1.074e-37,3.326e-41,1.401e-45,0.0,0.0,0.0,0.0,0.0,0.0
272.1215,8.021e-23,6.356e-23,3.726e-23,1.391e-23,3.321e-24,4.785e-25,3.822e-26,1.5e-27,2.44e-29,1.289e-31,1.563e-34,2.837e-38,2.337e-40,1.24e-40,8.17e-41,5.678e-41,3.881e-41,2.364e-41
275.8755,3.01e-18,2.592e-18,1.645e-18,7.572e-19,2.452e-19,5.336e-20,7.306e-21,5.729e-22,2.253e-23,3.677e-25,1.898e-27,2.223e-30,2.109e-32,1.073e-32,6.992e-33,4.828e-33,3.286e-33,1.997e-33
279.734,3.928e-14,3.511e-14,2.497e-14,1.395e-14,5.993e-15,1.912e-15,4.317e-16,6.43e-17,5.731e-18,2.656e-19,5.243e-21,3.448e-23,4.325e-25,1.925e-25,1.234e-25,8.437e-26,5.703e-26,3.454e-26
283.702,4.463e-10,4.122e-10,3.238e-10,2.144e-10,1.179e-10,5.257e-11,1.837e-11,4.793e-12,8.725e-13,1.006e-13,6.392e-15,1.889e-16,4.417e-18,1.311e-18,8.147e-19,5.488e-19,3.67e-19,2.206e-19
287.7845,6.046e-07,5.731e-07,4.87e-07,3.69e-07,2.467e-07,1.433e-07,6.992e-08,2.876e-08,9.205e-09,2.178e-09,3.485e-10,3.363e-11,2.056e-12,3.337e-13,1.865e-13,1.225e-13,8.061e-14,4.782e-14
291.9865,0.0001526,0.0001474,0.0001327,0.000111,8.564e-05,6.04e-05,3.84e-05,2.159e-05,1.044e-05,4.178e-06,1.31e-06,2.995e-07,4.702e-08,6.762e-09,2.398e-09,1.469e-09,9.394e-10,5.452e-10
296.309,0.003958,0.003872,0.003621,0.003231,0.002741,0.002197,0.00165,0.001149,0.0007289,0.0004122,0.0002011,8.089e-05,2.533e-05,6e-06,1.398e-06,5.964e-07,3.551e-07,1.987e-07
300.5,0.02401,0.02366,0.02262,0.02096,0.01878,0.0162,0.01341,0.01055,0.007831,0.0054,0.003394,0.00189,0.0008951,0.0003418,0.0001018,2.867e-05,1.246e-05,6.483e-06
303.0,0.07041,0.06957,0.06711,0.06312,0.05779,0.05137,0.04416,0.03651,0.02883,0.02151,0.01495,0.009473,0.005306,0.002509,0.0009437,0.0002795,9.01e-05,4.119e-05
304.0,0.0785,0.07763,0.07503,0.07083,0.06519,0.05836,0.05063,0.04236,0.03394,0.02581,0.01837,0.01201,0.007,0.003487,0.001398,0.0004337,0.0001314,5.641e-05
305.0,0.1097,0.1086,0.1052,0.09978,0.09244,0.08348,0.07326,0.0622,0.05078,0.03953,0.029,0.0197,0.01208,0.006434,0.002806,0.000941,0.0002705,0.0001039
306.0,0.1047,0.1037,0.1007,0.09572,0.08905,0.08088,0.0715,0.06128,0.05064,0.04002,0.02993,0.02085,0.0132,0.007339,0.003384,0.001204,0.0003425,0.0001202
307.0,0.1367,0.1354,0.1317,0.1256,0.1174,0.1073,0.09557,0.08272,0.06921,0.05558,0.04242,0.03032,0.01987,0.01156,0.00566,0.002159,0.0006228,0.0001958
308.0,0.1623,0.1609,0.1567,0.1499,0.1407,0.1292,0.1159,0.1013,0.08571,0.06984,0.05429,0.03975,0.02688,0.0163,0.008441,0.003455,0.001036,0.0002939
309.0,0.1697,0.1683,0.1641,0.1572,0.1478,0.1362,0.1227,0.1077,0.09178,0.07539,0.05922,0.04393,0.03023,0.01876,0.01003,0.004275,0.001323,0.0003551
310.0,0.1689,0.1676,0.1636,0.1572,0.1484,0.1375,0.1248,0.1106,0.0953,0.07945,0.06359,0.04834,0.03434,0.02225,0.01261,0.005827,0.001953,0.0004857
311.0,0.2857,0.2835,0.2771,0.2665,0.2521,0.2341,0.2131,0.1895,0.1641,0.1377,0.1111,0.08527,0.06138,0.04046,0.0235,0.01123,0.00391,0.0009554
312.0,0.2567,0.2548,0.2493,0.2402,0.2277,0.2122,0.1939,0.1734,0.1512,0.1279,0.1043,0.08123,0.05956,0.04025,0.0242,0.01214,0.004499,0.001094
313.0,0.2888,0.2868,0.2808,0.271,0.2575,0.2407,0.2209,0.1986,0.1743,0.1487,0.1225,0.09675,0.07223,0.05002,0.03111,0.01639,0.006495,0.001619
314.0,0.3164,0.3142,0.3078,0.2972,0.2827,0.2646,0.2432,0.2191,0.1928,0.165,0.1366,0.1084,0.08149,0.05696,0.03588,0.01926,0.007837,0.001984
316.0,0.3271,0.325,0.3188,0.3085,0.2945,0.2768,0.256,0.2323,0.2064,0.1788,0.1502,0.1216,0.09379,0.06786,0.04489,0.02588,0.01173,0.003308
320.0,0.4238,0.4213,0.4139,0.4016,0.3847,0.3635,0.3382,0.3094,0.2777,0.2436,0.2081,0.172,0.1363,0.1023,0.07122,0.04432,0.02271,0.00768
325.0,0.5465,0.5435,0.5345,0.5197,0.4992,0.4735,0.4428,0.4077,0.3688,0.3268,0.2827,0.2374,0.1921,0.1483,0.1073,0.07084,0.04005,0.01621
330.0,0.6824,0.6788,0.6679,0.6501,0.6254,0.5942,0.5571,0.5145,0.4672,0.416,0.362,0.3062,0.2502,0.1955,0.1439,0.09743,0.05752,0.02542
335.0,0.6522,0.6489,0.6388,0.6221,0.599,0.5699,0.5352,0.4953,0.4509,0.4027,0.3517,0.299,0.2457,0.1934,0.1439,0.09885,0.05988,0.02796
340.0,0.7106,0.7069,0.6961,0.6782,0.6534,0.6221,0.5847,0.5418,0.4939,0.4419,0.3867,0.3295,0.2715,0.2145,0.1602,0.1107,0.06771,0.03233
345.0,0.7018,0.6982,0.6876,0.6701,0.6459,0.6153,0.5787,0.5366,0.4897,0.4386,0.3844,0.328,0.2708,0.2143,0.1604,0.1111,0.06823,0.03293
350.0,0.7346,0.731,0.7199,0.7017,0.6766,0.6448,0.6067,0.5629,0.514,0.4607,0.4041,0.3451,0.2851,0.2257,0.1689,0.1169,0.07176,0.03463
355.0,0.7776,0.7737,0.7622,0.7431,0.7166,0.6832,0.6432,0.5971,0.5456,0.4895,0.4297,0.3673,0.3038,0.2408,0.1803,0.1249,0.07665,0.03709
360.0,0.7116,0.7081,0.6976,0.6802,0.6562,0.6258,0.5894,0.5475,0.5006,0.4494,0.3948,0.3378,0.2797,0.2218,0.1662,0.1151,0.07058,0.03419
365.0,0.9055,0.9011,0.8878,0.8659,0.8355,0.7971,0.751,0.6979,0.6385,0.5737,0.5044,0.432,0.3579,0.2841,0.213,0.1474,0.09032,0.04375
370.0,0.9421,0.9375,0.9238,0.9011,0.8697,0.83,0.7823,0.7274,0.6659,0.5986,0.5267,0.4515,0.3744,0.2974,0.223,0.1543,0.09443,0.04572
375.0,0.8516,0.8475,0.8351,0.8148,0.7866,0.7508,0.708,0.6586,0.6032,0.5427,0.4778,0.4099,0.3402,0.2704,0.2029,0.1403,0.08575,0.04148
380.0,0.9795,0.9748,0.9607,0.9374,0.9052,0.8643,0.8153,0.7587,0.6953,0.6259,0.5515,0.4735,0.3933,0.3129,0.2348,0.1623,0.09908,0.04788
385.0,0.7388,0.7353,0.7247,0.7073,0.6831,0.6524,0.6156,0.5732,0.5255,0.4734,0.4174,0.3586,0.2981,0.2374,0.1782,0.1232,0.07507,0.03624
390.0,0.9652,0.9606,0.9469,0.9242,0.8928,0.853,0.8051,0.7499,0.6879,0.62,0.5471,0.4704,0.3913,0.3118,0.2343,0.1619,0.09853,0.04749
395.0,0.7491,0.7456,0.735,0.7175,0.6932,0.6624,0.6255,0.5828,0.5349,0.4824,0.4259,0.3665,0.3051,0.2434,0.1829,0.1264,0.07681,0.03697
400.0,1.391,1.385,1.365,1.333,1.288,1.231,1.163,1.084,0.9952,0.898,0.7934,0.6832,0.5693,0.4544,0.3418,0.2361,0.1433,0.06886
405.0,1.419,1.412,1.392,1.36,1.314,1.256,1.187,1.107,1.017,0.9179,0.8116,0.6993,0.5832,0.4659,0.3507,0.2423,0.1468,0.07042
410.0,1.464,1.457,1.436,1.403,1.356,1.297,1.226,1.143,1.051,0.9489,0.8395,0.7239,0.6042,0.483,0.3638,0.2513,0.1521,0.07281
415.0,1.525,1.518,1.497,1.462,1.414,1.352,1.278,1.193,1.097,0.991,0.8773,0.757,0.6323,0.5059,0.3813,0.2635,0.1593,0.07608
420.0,1.54,1.533,1.511,1.476,1.428,1.366,1.292,1.206,1.109,1.003,0.8879,0.7667,0.6409,0.5132,0.3871,0.2675,0.1615,0.07697
425.0,1.47,1.463,1.443,1.41,1.363,1.305,1.234,1.152,1.06,0.959,0.8498,0.7343,0.6143,0.4922,0.3715,0.2568,0.1549,0.07358
430.0,1.356,1.35,1.332,1.301,1.258,1.204,1.139,1.064,0.9796,0.8865,0.786,0.6796,0.5689,0.4563,0.3446,0.2383,0.1436,0.06805
435.0,1.575,1.567,1.546,1.511,1.461,1.399,1.324,1.237,1.139,1.031,0.9146,0.7913,0.6629,0.532,0.4021,0.2781,0.1674,0.07913
440.0,1.62,1.612,1.59,1.554,1.504,1.44,1.363,1.273,1.173,1.062,0.9429,0.8161,0.6842,0.5495,0.4156,0.2875,0.1728,0.0814
445.0,1.74,1.732,1.708,1.669,1.615,1.547,1.464,1.369,1.261,1.143,1.015,0.8789,0.7373,0.5926,0.4485,0.3103,0.1863,0.08751
450.0,1.85,1.842,1.817,1.776,1.719,1.646,1.559,1.457,1.343,1.217,1.082,0.9373,0.7867,0.6328,0.4792,0.3318,0.1991,0.0932
455.0,1.811,1.803,1.778,1.738,1.682,1.611,1.526,1.427,1.316,1.193,1.06,0.9195,0.7723,0.6216,0.4711,0.3262,0.1956,0.09127
460.0,1.863,1.854,1.829,1.788,1.731,1.658,1.571,1.469,1.355,1.229,1.092,0.9476,0.7962,0.6411,0.486,0.3365,0.2013,0.09341
465.0,1.842,1.833,1.809,1.768,1.712,1.64,1.554,1.454,1.341,1.217,1.082,0.9392,0.7897,0.6363,0.4828,0.3344,0.2,0.09254
470.0,1.831,1.823,1.799,1.759,1.703,1.632,1.546,1.447,1.335,1.212,1.078,0.936,0.7875,0.6349,0.482,0.3341,0.1996,0.09206
475.0,1.852,1.844,1.82,1.779,1.723,1.651,1.565,1.465,1.352,1.227,1.092,0.9487,0.7985,0.6442,0.4893,0.3392,0.2025,0.093
480.0,1.904,1.895,1.87,1.828,1.771,1.697,1.608,1.506,1.39,1.262,1.123,0.9758,0.8214,0.6627,0.5033,0.3486,0.2075,0.09449
485.0,1.729,1.721,1.698,1.661,1.608,1.542,1.461,1.368,1.263,1.147,1.022,0.8878,0.7477,0.6036,0.4587,0.3178,0.189,0.08571
490.0,1.801,1.793,1.769,1.73,1.675,1.606,1.523,1.426,1.317,1.196,1.066,0.9266,0.7808,0.6308,0.4797,0.3326,0.1978,0.08948
495.0,1.834,1.826,1.802,1.762,1.706,1.636,1.551,1.453,1.342,1.219,1.087,0.9451,0.7967,0.6439,0.4899,0.3397,0.2018,0.0909
500.0,1.747,1.74,1.717,1.679,1.626,1.559,1.478,1.385,1.279,1.162,1.036,0.9009,0.7595,0.6137,0.4668,0.3234,0.1916,0.08551
505.0,1.773,1.765,1.742,1.703,1.65,1.582,1.5,1.405,1.298,1.179,1.051,0.9139,0.7703,0.6223,0.473,0.3272,0.193,0.08521
510.0,1.758,1.75,1.727,1.689,1.636,1.569,1.488,1.394,1.288,1.171,1.044,0.908,0.7658,0.619,0.4709,0.326,0.1924,0.08476
515.0,1.629,1.622,1.601,1.565,1.517,1.454,1.379,1.292,1.194,1.086,0.9682,0.8427,0.711,0.575,0.4376,0.303,0.1788,0.07844
520.0,1.674,1.666,1.645,1.608,1.558,1.494,1.418,1.328,1.227,1.116,0.9954,0.8665,0.7312,0.5914,0.4502,0.3116,0.1835,0.08005
525.0,1.677,1.67,1.648,1.612,1.561,1.497,1.42,1.331,1.23,1.118,0.9973,0.8681,0.7324,0.5923,0.4505,0.3115,0.1829,0.07896
530.0,1.763,1.756,1.733,1.695,1.642,1.574,1.493,1.399,1.293,1.175,1.048,0.912,0.7692,0.6216,0.4724,0.326,0.1905,0.08121
535.0,1.708,1.7,1.678,1.641,1.59,1.525,1.446,1.355,1.252,1.139,1.015,0.8836,0.7452,0.6023,0.4577,0.3157,0.1841,0.07797
540.0,1.708,1.701,1.679,1.642,1.591,1.526,1.447,1.356,1.254,1.14,1.017,0.8851,0.7468,0.6038,0.459,0.3167,0.1846,0.07792
545.0,1.732,1.724,1.702,1.665,1.613,1.547,1.467,1.375,1.271,1.156,1.031,0.8974,0.7572,0.6122,0.4652,0.3208,0.1866,0.07818
550.0,1.736,1.728,1.706,1.668,1.616,1.55,1.471,1.378,1.274,1.159,1.034,0.8999,0.7594,0.614,0.4666,0.3216,0.1868,0.07781
555.0,1.722,1.714,1.692,1.655,1.603,1.538,1.459,1.367,1.264,1.15,1.026,0.8932,0.7538,0.6096,0.4633,0.3192,0.1852,0.07661
560.0,1.676,1.668,1.646,1.61,1.56,1.497,1.42,1.331,1.23,1.119,0.9978,0.8687,0.7329,0.5924,0.4499,0.3095,0.1789,0.07325
565.0,1.675,1.668,1.646,1.61,1.56,1.496,1.419,1.33,1.229,1.118,0.997,0.8678,0.7319,0.5913,0.4486,0.3081,0.1774,0.07185
570.0,1.664,1.657,1.635,1.599,1.549,1.486,1.41,1.321,1.221,1.11,0.9901,0.8617,0.7267,0.5869,0.4451,0.3055,0.1754,0.07051
575.0,1.691,1.684,1.662,1.625,1.575,1.51,1.433,1.343,1.241,1.129,1.007,0.8763,0.739,0.597,0.4528,0.3107,0.1782,0.07132
580.0,1.664,1.657,1.636,1.6,1.55,1.487,1.411,1.323,1.223,1.112,0.9924,0.8642,0.7293,0.5897,0.4478,0.3077,0.1769,0.07095
585.0,1.666,1.659,1.638,1.602,1.552,1.489,1.413,1.325,1.225,1.115,0.995,0.867,0.7322,0.5925,0.4505,0.3101,0.1787,0.07186
590.0,1.608,1.601,1.58,1.546,1.498,1.437,1.364,1.279,1.183,1.076,0.961,0.8375,0.7075,0.5728,0.4357,0.3002,0.1731,0.06951
595.0,1.638,1.631,1.61,1.575,1.526,1.464,1.389,1.303,1.205,1.096,0.9788,0.853,0.7205,0.5831,0.4434,0.3051,0.1756,0.06997
600.0,1.596,1.589,1.569,1.534,1.487,1.426,1.354,1.269,1.173,1.068,0.9532,0.8305,0.7012,0.5672,0.4309,0.2961,0.1698,0.06705
605.0,1.614,1.607,1.586,1.552,1.504,1.443,1.369,1.284,1.187,1.081,0.9647,0.8407,0.71,0.5746,0.4367,0.3003,0.1722,0.06789
610.0,1.596,1.589,1.568,1.534,1.487,1.427,1.354,1.27,1.175,1.07,0.9555,0.8333,0.7044,0.5707,0.4346,0.2996,0.1726,0.06849
615.0,1.56,1.553,1.533,1.5,1.454,1.395,1.325,1.243,1.15,1.048,0.9362,0.817,0.6914,0.5609,0.428,0.2959,0.1713,0.06852
620.0,1.584,1.577,1.557,1.523,1.476,1.417,1.346,1.263,1.169,1.065,0.9525,0.8317,0.7044,0.5722,0.4373,0.3031,0.1761,0.07089
625.0,1.55,1.544,1.524,1.492,1.446,1.388,1.318,1.237,1.146,1.044,0.9342,0.8162,0.6918,0.5625,0.4304,0.299,0.1743,0.07045
630.0,1.554,1.547,1.528,1.495,1.449,1.392,1.322,1.241,1.149,1.048,0.9378,0.8198,0.6953,0.5659,0.4337,0.3019,0.1766,0.07173
635.0,1.544,1.538,1.518,1.486,1.441,1.383,1.314,1.234,1.143,1.043,0.9337,0.8167,0.6932,0.5648,0.4335,0.3024,0.1775,0.07253
640.0,1.528,1.521,1.502,1.47,1.426,1.369,1.301,1.222,1.132,1.033,0.9254,0.8099,0.688,0.5611,0.4313,0.3016,0.1777,0.07304
644.8,1.52,1.514,1.495,1.463,1.419,1.363,1.295,1.216,1.128,1.029,0.9222,0.8075,0.6865,0.5604,0.4314,0.3023,0.1787,0.07379
651.05,1.502,1.496,1.477,1.446,1.402,1.347,1.28,1.203,1.115,1.018,0.9127,0.7998,0.6804,0.556,0.4286,0.301,0.1785,0.07409
660.0,1.427,1.421,1.403,1.373,1.332,1.28,1.217,1.144,1.061,0.9691,0.8692,0.7622,0.6491,0.5312,0.4103,0.2891,0.1723,0.072
670.0,1.466,1.46,1.442,1.412,1.369,1.316,1.252,1.177,1.092,0.9979,0.8956,0.7861,0.6702,0.5494,0.4253,0.3006,0.1802,0.07589
680.0,1.441,1.435,1.417,1.387,1.346,1.294,1.231,1.157,1.074,0.9825,0.8823,0.7749,0.6614,0.5429,0.4211,0.2985,0.1797,0.07619
