  94)     HO2NO2   +  HV        =    HO2      +  NO2                 
  95)     HO2NO2   +  HV        =    HO2      +  NO2                 
  96)     CH3OOH   +  OH        =    CH3O2    +  H2O                 
  97)     CH3O2    +  OH        =    H3CO     +  HO2                 
  98)     O3       +  NO2       =    O2       +  NO3                 
  99)     NO2      +  NO3       =    NO       +  NO2         O2      
 100)     O        +  NO3       =    O2       +  NO2                 
 101)     CH3CL    +  HV        =    CH3      +  CL                  
 102)     NO       +  NO3       =    NO2      +  NO2                 
 103)     OH       +  NO3       =    HO2      +  NO2                 
 104)     CH3CL    +  OH        =    CLO      +  H2CO        H2O     
 105)     CL       +  O3        =    CLO      +  O2                  
 106)     CL       +  H2        =    HCL      +  H                   
 107)     CL       +  CH4       =    HCL      +  CH3                 
 108)     CL       +  CH3CL     =    CLO      +  H2CO        HCL     
 109)     CL       +  H2CO      =    HCL      +  HCO                 
 110)     CL       +  H2O2      =    HCL      +  HO2                 
 111)     CL       +  HO2       =    HCL      +  O2                  
 112)     CL       +  HO2       =    CLO      +  OH                  
 113)     CL       +  CLONO2    =    CL       +  CL          NO2     
 114)     CL       +  NO        =    NOCL     +                      
 115)     CL       +  NO2       =    CLONO    +                      
 116)     CL       +  NOCL      =    NO       +  CL2                 
 117)     CL       +  O2        =    CLO2     +                      
 118)     CL       +  CLO2      =    CL2      +  O2                  
 119)     CL       +  CLO2      =    CLO      +  CLO                 
 120)     CLO      +  O         =    CL       +  O2                  
 121)     CLO      +  NO        =    CL       +  NO2                 
 122)     CLO      +  NO2       =    CLONO2   +                      
 123)     CLO      +  HO2       =    HOCL     +  O2                  
 124)     CLO      +  OH        =    CL       +  HO2                 
 125)     HCL      +  OH        =    CL       +  H2O                 
 126)     HOCL     +  OH        =    CLO      +  H2O                 
 127)     CLONO2   +  OH        =    CL       +  HO2         NO2     
 128)     HCL      +  O         =    CL       +  OH                  
 129)     HOCL     +  O         =    CLO      +  OH                  
 130)     CLONO2   +  O         =    CL       +  O2          NO2     
 131)     CL2      +  OH        =    HOCL     +  CL                  
 132)     CL2      +  HV        =    CL       +  CL                  
 133)     CLO2     +  HV        =    CLO      +  O                   
 134)     HCL      +  HV        =    H        +  CL                  
 135)     HOCL     +  HV        =    OH       +  CL                  
 136)     NOCL     +  HV        =    CL       +  NO                  
 137)     CLONO    +  HV        =    CL       +  NO2                 
 138)     CLONO2   +  HV        =    CL       +  NO3                 
 139)     CLO2     +  HV        =    CL       +  O2                  
 140)     HO2      +  NO3       =    HNO3     +  O2                  
 141)     CLO      +  CLO       =    CL2O2    +                      
 142)     CL2O2    +  HV        =    CLO2     +  CL                  
 143)     CL2O2    +  HV        =    CLO      +  CLO                 
 144)     CLO2     +  HV        =    CL       +  O2                  
 145)     CL       +  NO3       =    CLO      +  NO2                 
 146)     CL       +  HOCL      =    CL2      +  OH                  
 147)     CLO      +  NO3       =    CLONO    +  O2                  
 148)     CLONO    +  OH        =    HOCL     +  NO2                 
 149)     CLO2     +  O         =    CLO      +  O2                  
 150)     NO2      +  O         =    NO3      +                      
 151)     NO3      +  HV        =    NO2      +  O                   
 152)     NO3      +  NO2       =    N2O5     +                      
 153)     N2O5     +  HV        =    NO2      +  NO3                 
 154)     N2O5     +  HV        =    NO2      +  NO3                 
 155)     N2O5     +  H2O       =    HNO3     +  HNO3                
 156)     SO       +  HV        =    S        +  O                   
 157)     SO2      +  HV        =    SO       +  O                   
 158)     H2S      +  HV        =    HS       +  H                   
 159)     SO       +  O2        =    O        +  SO2                 
 160)     SO       +  HO2       =    SO2      +  OH                  
 161)     SO       +  O         =    SO2      +                      
 162)     SO       +  OH        =    SO2      +  H                   
 163)     SO2      +  OH        =    HSO3     +                      
 164)     SO2      +  O         =    SO3      +                      
 165)     SO3      +  H2O       =    H2SO4    +                      
 166)     HSO3     +  O2        =    HO2      +  SO3                 
 167)     HSO3     +  OH        =    H2O      +  SO3                 
 168)     HSO3     +  H         =    H2       +  SO3                 
 169)     HSO3     +  O         =    OH       +  SO3                 
 170)     H2S      +  OH        =    H2O      +  HS                  
 171)     H2S      +  H         =    H2       +  HS                  
 172)     H2S      +  O         =    OH       +  HS                  
 173)     HS       +  O         =    H        +  SO                  
 174)     HS       +  O2        =    OH       +  SO                  
 175)     HS       +  HO2       =    H2S      +  O2                  
 176)     HS       +  HS        =    H2S      +  S                   
 177)     HS       +  HCO       =    H2S      +  CO                  
 178)     HS       +  H         =    H2       +  S                   
 179)     HS       +  S         =    H        +  S2                  
 180)     S        +  O2        =    SO       +  O                   
 181)     S        +  OH        =    SO       +  H                   
 182)     SO2      +  HV        =    S        +  O2                  
 183)     S        +  HO2       =    HS       +  O2                  
 184)     S        +  HO2       =    SO       +  OH                  
 185)     HS       +  H2CO      =    H2S      +  HCO                 
 186)     SO2      +  HV        =    SO21     +                      
 187)     SO2      +  HV        =    SO23     +                      
 188)     H2SO4    +  HV        =    SO2      +  OH          OH      
 189)     SO3      +  HV        =    SO2      +  O                   
 190)     SO21     +  M         =    SO23     +  M                   
 191)     SO21     +  M         =    SO2      +  M                   
 192)     SO21     +  HV        =    SO23     +  HV                  
 193)     SO21     +  HV        =    SO2      +  HV                  
 194)     SO21     +  O2        =    SO3      +  O                   
 195)     SO21     +  SO2       =    SO3      +  SO                  
 196)     SO23     +  M         =    SO2      +  M                   
 197)     SO23     +  HV        =    SO2      +  HV                  
 198)     SO23     +  SO2       =    SO3      +  SO                  
 199)     SO       +  NO2       =    SO2      +  NO                  
 200)     SO       +  O3        =    SO2      +  O2                  
 201)     SO2      +  HO2       =    SO3      +  OH                  
 202)     HS       +  O3        =    HSO      +  O2                  
 203)     HS       +  NO2       =    HSO      +  NO                  
 204)     S        +  O3        =    SO       +  O2                  
 205)     SO       +  SO        =    SO2      +  S                   
 206)     SO3      +  SO        =    SO2      +  SO2                 
 207)     S        +  CO2       =    SO       +  CO                  
 208)     SO       +  HO2       =    HSO      +  O2                  
 209)     SO       +  HCO       =    HSO      +  CO                  
 210)     H        +  SO        =    HSO      +                      
 211)     HSO      +  HV        =    HS       +  O                   
 212)     HSO      +  OH        =    H2O      +  SO                  
 213)     HSO      +  H         =    HS       +  OH                  
 214)     HSO      +  H         =    H2       +  SO                  
 215)     HSO      +  HS        =    H2S      +  SO                  
 216)     HSO      +  O         =    OH       +  SO                  
 217)     HSO      +  S         =    HS       +  SO                  
 218)     N2       +  O1D       =    N2O      +                      
 219)     N2O      +  H         =    NO       +  NO          H       
 220)     N2O      +  NO        =    NO2      +  N2                  
 221)     O1D      +  CO2       =    CO2      +  O                   
 222)     CO       +  O1D       =    CO2      +                      

H2CO                PRODUCTION RXS              INT RX RATE    TP =  2.66E+11
  60) CH4     + O1D     = H2CO    + H2           5.921E+07
  62) CH21    + O2      = H2CO    + O            2.578E+03
  66) CH23    + O2      = H2CO    + O            9.833E+08
  68) CH3     + OH      = H2CO    + H2           1.300E-07
  69) CH3     + O       = H2CO    + H            3.242E+05
  70) CH3     + O3      = H2CO    + HO2          3.408E+07
  74) H3CO    + O2      = H2CO    + HO2          2.638E+11
  75) H3CO    + O       = H2CO    + OH           7.428E+04
  76) H3CO    + OH      = H2CO    + H2O          5.587E+05
 104) CH3CL   + OH      = CLO     + H2CO    H2O  9.273E+08
 108) CL      + CH3CL   = CLO     + H2CO    HCL  1.230E+07

H2CO                   LOSS RXS                INT RX RATE    TL =  2.66E+11
  38) H2CO    + HV      = H2      + CO           4.959E+10
  39) H2CO    + HV      = HCO     + H            4.737E+10
  41) H2CO    + H       = H2      + HCO          2.260E+04
  45) H2CO    + OH      = H2O     + HCO          1.645E+11
  48) H2CO    + O       = HCO     + OH           2.712E+08
 109) CL      + H2CO    = HCL     + HCO          2.167E+09
 185) HS      + H2CO    = H2S     + HCO          1.517E+06

O                   PRODUCTION RXS              INT RX RATE    TP =  6.19E+14
   8) H       + HO2     = H2O     + O            3.654E+08
  20) OH      + OH      = H2O     + O            5.403E+09
  21) O1D     + N2      = O       + N2           3.924E+14
  22) O1D     + O2      = O       + O2           1.475E+11
  23) O2      + HV      = O       + O1D          3.471E+11
  24) O2      + HV      = O       + O            8.512E+11
  27) O3      + HV      = O2      + O            2.225E+14
  29) CO2     + HV      = CO      + O            1.626E+11
  50) HO2     + HV      = OH      + O            1.879E+10
  53) N2O     + HV      = N2      + O            2.002E+11
  56) NO      + HV      = N       + O            1.402E+07
  57) NO2     + HV      = NO      + O            8.611E+11
  62) CH21    + O2      = H2CO    + O            2.578E+03
  66) CH23    + O2      = H2CO    + O            9.833E+08
  79) N       + O2      = NO      + O            3.726E+05
  82) N       + NO      = N2      + O            9.979E+06
 133) CLO2    + HV      = CLO     + O            2.756E+05
 151) NO3     + HV      = NO2     + O            1.656E+10
 157) SO2     + HV      = SO      + O            1.326E+09
 159) SO      + O2      = O       + SO2          1.619E+09
 180) S       + O2      = SO      + O            5.680E+08
 194) SO21    + O2      = SO3     + O            1.342E+02
 211) HSO     + HV      = HS      + O            9.765E+06
 221) O1D     + CO2     = CO2     + O            4.889E+11

O                      LOSS RXS                INT RX RATE    TL =  6.19E+14
   3) H2      + O       = OH      + H            9.495E+07
  10) OH      + O       = H       + O2           6.439E+11
  13) HO2     + O       = OH      + O2           8.233E+11
  17) O       + O       = O2      +              1.349E+11
  18) O       + O2      = O3      +              6.167E+14
  19) O       + O3      = O2      + O2           8.711E+09
  31) CO      + O       = CO2     +              3.670E+07
  36) O       + HCO     = H       + CO2          5.140E+05
  37) O       + HCO     = OH      + CO           5.140E+05
  48) H2CO    + O       = HCO     + OH           2.712E+08
  49) H2O2    + O       = OH      + HO2          1.450E+07
  69) CH3     + O       = H2CO    + H            3.242E+05
  75) H3CO    + O       = H2CO    + OH           7.428E+04
  84) NO      + O       = NO2     +              6.629E+09
  87) NO2     + O       = NO      + O2           8.378E+10
  93) HO2NO2  + O       = NO2     + OH      O2   4.589E+04
 100) O       + NO3     = O2      + NO2          3.873E+08
 120) CLO     + O       = CL      + O2           2.188E+11
 128) HCL     + O       = CL      + OH           1.071E+05
 129) HOCL    + O       = CLO     + OH           1.530E+09
 130) CLONO2  + O       = CL      + O2      NO2  1.863E+08
 149) CLO2    + O       = CLO     + O2           3.676E+02
 150) NO2     + O       = NO3     +              5.586E+09
 161) SO      + O       = SO2     +              1.207E+06
 164) SO2     + O       = SO3     +              2.315E+06
 169) HSO3    + O       = OH      + SO3          3.888E+01
 172) H2S     + O       = OH      + HS           1.197E+05
 173) HS      + O       = H       + SO           1.831E+05
 216) HSO     + O       = OH      + SO           1.117E+08

H2O                 PRODUCTION RXS              INT RX RATE    TP =  1.35E+12
   4) H2      + OH      = H2O     + H            1.510E+11
   8) H       + HO2     = H2O     + O            3.654E+08
  11) OH      + HO2     = H2O     + O2           1.723E+11
  16) H2O2    + OH      = HO2     + H2O          1.966E+11
  20) OH      + OH      = H2O     + O            5.403E+09
  35) OH      + HCO     = H2O     + CO           3.235E+04
  45) H2CO    + OH      = H2O     + HCO          1.645E+11
  46) H       + OH      = H2O     +              9.407E+07
  58) CH4     + OH      = CH3     + H2O          2.735E+11
  76) H3CO    + OH      = H2CO    + H2O          5.587E+05
  90) HNO3    + OH      = H2O     + NO3          4.561E+09
  92) HO2NO2  + OH      = NO2     + H2O     O2   9.247E+09
  96) CH3OOH  + OH      = CH3O2   + H2O          3.580E+11
 104) CH3CL   + OH      = CLO     + H2CO    H2O  9.273E+08
 125) HCL     + OH      = CL      + H2O          1.292E+10
 126) HOCL    + OH      = CLO     + H2O          6.897E+08
 167) HSO3    + OH      = H2O     + SO3          1.019E+02
 170) H2S     + OH      = H2O     + HS           2.557E+08
 212) HSO     + OH      = H2O     + SO           2.356E+08

H2O                    LOSS RXS                INT RX RATE    TL =  7.51E+11
   1) H2O     + O1D     = OH      + OH           3.958E+11
  25) H2O     + HV      = H       + OH           3.532E+11
 155) N2O5    + H2O     = HNO3    + HNO3         5.213E+07
 165) SO3     + H2O     = H2SO4   +              1.819E+09

OH                  PRODUCTION RXS              INT RX RATE    TP =  2.89E+12
   1) H2O     + O1D     = OH      + OH           3.958E+11
   2) H2      + O1D     = OH      + H            6.966E+08
   3) H2      + O       = OH      + H            9.495E+07
   5) H       + O3      = OH      + O2           1.273E+11
   9) H       + HO2     = OH      + OH           1.096E+10
  13) HO2     + O       = OH      + O2           8.233E+11
  14) HO2     + O3      = OH      + O2      O2   1.156E+11
  25) H2O     + HV      = H       + OH           3.532E+11
  28) H2O2    + HV      = OH      + OH           1.166E+11
  37) O       + HCO     = OH      + CO           5.140E+05
  48) H2CO    + O       = HCO     + OH           2.712E+08
  49) H2O2    + O       = OH      + HO2          1.450E+07
  50) HO2     + HV      = OH      + O            1.879E+10
  52) CH3OOH  + HV      = H3CO    + OH           7.478E+10
  54) HNO2    + HV      = NO      + OH           1.458E+10
  55) HNO3    + HV      = NO2     + OH           2.126E+10
  59) CH4     + O1D     = CH3     + OH           1.025E+09
  75) H3CO    + O       = H2CO    + OH           7.428E+04
  85) NO      + HO2     = NO2     + OH           2.534E+11
  89) NO2     + H       = NO      + OH           1.718E+07
  93) HO2NO2  + O       = NO2     + OH      O2   4.589E+04
 112) CL      + HO2     = CLO     + OH           9.503E+07
 128) HCL     + O       = CL      + OH           1.071E+05
 129) HOCL    + O       = CLO     + OH           1.530E+09
 135) HOCL    + HV      = OH      + CL           3.734E+10
 146) CL      + HOCL    = CL2     + OH           4.938E+07
 160) SO      + HO2     = SO2     + OH           1.731E+08
 169) HSO3    + O       = OH      + SO3          3.888E+01
 172) H2S     + O       = OH      + HS           1.197E+05
 174) HS      + O2      = OH      + SO           9.533E+05
 184) S       + HO2     = SO      + OH           3.135E+02
 188) H2SO4   + HV      = SO2     + OH      OH   1.819E+06
 213) HSO     + H       = HS      + OH           1.278E+04
 216) HSO     + O       = OH      + SO           1.117E+08

OH                     LOSS RXS                INT RX RATE    TL =  2.89E+12
   4) H2      + OH      = H2O     + H            1.510E+11
  10) OH      + O       = H       + O2           6.439E+11
  11) OH      + HO2     = H2O     + O2           1.723E+11
  12) OH      + O3      = HO2     + O2           1.741E+11
  16) H2O2    + OH      = HO2     + H2O          1.966E+11
  20) OH      + OH      = H2O     + O            5.403E+09
  30) CO      + OH      = CO2     + H            5.736E+11
  35) OH      + HCO     = H2O     + CO           3.235E+04
  45) H2CO    + OH      = H2O     + HCO          1.645E+11
  46) H       + OH      = H2O     +              9.407E+07
  47) OH      + OH      = H2O2    +              1.090E+09
  58) CH4     + OH      = CH3     + H2O          2.735E+11
  68) CH3     + OH      = H2CO    + H2           1.300E-07
  76) H3CO    + OH      = H2CO    + H2O          5.587E+05
  81) N       + OH      = NO      + H            3.552E+06
  86) NO      + OH      = HNO2    +              1.459E+10
  88) NO2     + OH      = HNO3    +              2.827E+10
  90) HNO3    + OH      = H2O     + NO3          4.561E+09
  92) HO2NO2  + OH      = NO2     + H2O     O2   9.247E+09
  96) CH3OOH  + OH      = CH3O2   + H2O          3.580E+11
  97) CH3O2   + OH      = H3CO    + HO2          7.586E+10
 103) OH      + NO3     = HO2     + NO2          2.199E+08
 104) CH3CL   + OH      = CLO     + H2CO    H2O  9.273E+08
 124) CLO     + OH      = CL      + HO2          1.985E+10
 125) HCL     + OH      = CL      + H2O          1.292E+10
 126) HOCL    + OH      = CLO     + H2O          6.897E+08
 127) CLONO2  + OH      = CL      + HO2     NO2  2.905E+08
 131) CL2     + OH      = HOCL    + CL           3.864E+03
 148) CLONO   + OH      = HOCL    + NO2          1.213E+06
 162) SO      + OH      = SO2     + H            1.965E+07
 163) SO2     + OH      = HSO3    +              1.817E+09
 167) HSO3    + OH      = H2O     + SO3          1.019E+02
 170) H2S     + OH      = H2O     + HS           2.557E+08
 181) S       + OH      = SO      + H            4.248E+01
 212) HSO     + OH      = H2O     + SO           2.356E+08

HO2                 PRODUCTION RXS              INT RX RATE    TP =  2.62E+12
   6) H       + O2      = HO2     +              1.631E+12
  12) OH      + O3      = HO2     + O2           1.741E+11
  16) H2O2    + OH      = HO2     + H2O          1.966E+11
  44) HCO     + O2      = HO2     + CO           2.144E+11
  49) H2O2    + O       = OH      + HO2          1.450E+07
  70) CH3     + O3      = H2CO    + HO2          3.408E+07
  74) H3CO    + O2      = H2CO    + HO2          2.638E+11
  94) HO2NO2  + HV      = HO2     + NO2          3.975E+10
  95) HO2NO2  + HV      = HO2     + NO2          6.258E+09
  97) CH3O2   + OH      = H3CO    + HO2          7.586E+10
 103) OH      + NO3     = HO2     + NO2          2.199E+08
 110) CL      + H2O2    = HCL     + HO2          2.651E+07
 124) CLO     + OH      = CL      + HO2          1.985E+10
 127) CLONO2  + OH      = CL      + HO2     NO2  2.905E+08
 166) HSO3    + O2      = HO2     + SO3          1.817E+09

HO2                    LOSS RXS                INT RX RATE    TL =  2.62E+12
   7) H       + HO2     = H2      + O2           8.527E+08
   8) H       + HO2     = H2O     + O            3.654E+08
   9) H       + HO2     = OH      + OH           1.096E+10
  11) OH      + HO2     = H2O     + O2           1.723E+11
  13) HO2     + O       = OH      + O2           8.233E+11
  14) HO2     + O3      = OH      + O2      O2   1.156E+11
  15) HO2     + HO2     = H2O2    + O2           3.389E+11
  50) HO2     + HV      = OH      + O            1.879E+10
  71) CH3O2   + HO2     = CH3OOH  + O2           4.531E+11
  85) NO      + HO2     = NO2     + OH           2.534E+11
  91) HO2     + NO2     = HO2NO2  +              5.532E+10
 111) CL      + HO2     = HCL     + O2           1.489E+09
 112) CL      + HO2     = CLO     + OH           9.503E+07
 123) CLO     + HO2     = HOCL    + O2           3.962E+10
 140) HO2     + NO3     = HNO3    + O2           2.029E+08
 160) SO      + HO2     = SO2     + OH           1.731E+08
 175) HS      + HO2     = H2S     + O2           5.727E+06
 183) S       + HO2     = HS      + O2           3.135E+02
 184) S       + HO2     = SO      + OH           3.135E+02

H2O2                PRODUCTION RXS              INT RX RATE    TP =  3.40E+11
  15) HO2     + HO2     = H2O2    + O2           3.389E+11
  47) OH      + OH      = H2O2    +              1.090E+09

H2O2                   LOSS RXS                INT RX RATE    TL =  3.34E+11
  16) H2O2    + OH      = HO2     + H2O          1.966E+11
  28) H2O2    + HV      = OH      + OH           1.166E+11
  49) H2O2    + O       = OH      + HO2          1.450E+07
 110) CL      + H2O2    = HCL     + HO2          2.651E+07

O3                  PRODUCTION RXS              INT RX RATE    TP =  6.17E+14
  18) O       + O2      = O3      +              6.167E+14

O3                     LOSS RXS                INT RX RATE    TL =  6.17E+14
   5) H       + O3      = OH      + O2           1.273E+11
  12) OH      + O3      = HO2     + O2           1.741E+11
  14) HO2     + O3      = OH      + O2      O2   1.156E+11
  19) O       + O3      = O2      + O2           8.711E+09
  26) O3      + HV      = O2      + O1D          3.929E+14
  27) O3      + HV      = O2      + O            2.225E+14
  70) CH3     + O3      = H2CO    + HO2          3.408E+07
  80) N       + O3      = NO      + O2           1.128E+05
  83) NO      + O3      = NO2     + O2           3.660E+11
  98) O3      + NO2     = O2      + NO3          2.813E+08
 105) CL      + O3      = CLO     + O2           5.014E+11
 200) SO      + O3      = SO2     + O2           3.863E+08
 202) HS      + O3      = HSO     + O2           3.528E+08
 204) S       + O3      = SO      + O2           3.433E+05

H                   PRODUCTION RXS              INT RX RATE    TP =  1.77E+12
   2) H2      + O1D     = OH      + H            6.966E+08
   3) H2      + O       = OH      + H            9.495E+07
   4) H2      + OH      = H2O     + H            1.510E+11
  10) OH      + O       = H       + O2           6.439E+11
  25) H2O     + HV      = H       + OH           3.532E+11
  30) CO      + OH      = CO2     + H            5.736E+11
  36) O       + HCO     = H       + CO2          5.140E+05
  39) H2CO    + HV      = HCO     + H            4.737E+10
  40) HCO     + HV      = H       + CO           1.430E+05
  64) CH23    + H2      = CH3     + H            1.979E+05
  69) CH3     + O       = H2CO    + H            3.242E+05
  81) N       + OH      = NO      + H            3.552E+06
 106) CL      + H2      = HCL     + H            3.692E+08
 134) HCL     + HV      = H       + CL           3.322E+08
 158) H2S     + HV      = HS      + H            1.012E+08
 162) SO      + OH      = SO2     + H            1.965E+07
 173) HS      + O       = H       + SO           1.831E+05
 179) HS      + S       = H       + S2           1.281E-03
 181) S       + OH      = SO      + H            4.248E+01
 219) N2O     + H       = NO      + NO      H    1.093E+08

H                      LOSS RXS                INT RX RATE    TL =  1.77E+12
   5) H       + O3      = OH      + O2           1.273E+11
   6) H       + O2      = HO2     +              1.631E+12
   7) H       + HO2     = H2      + O2           8.527E+08
   8) H       + HO2     = H2O     + O            3.654E+08
   9) H       + HO2     = OH      + OH           1.096E+10
  32) H       + CO      = HCO     +              4.912E+06
  33) H       + HCO     = H2      + CO           8.634E+03
  41) H2CO    + H       = H2      + HCO          2.260E+04
  43) H       + H       = H2      +              7.342E+05
  46) H       + OH      = H2O     +              9.407E+07
  89) NO2     + H       = NO      + OH           1.718E+07
 168) HSO3    + H       = H2      + SO3          3.807E-03
 171) H2S     + H       = H2      + HS           1.026E+03
 178) HS      + H       = H2      + S            1.583E+00
 210) H       + SO      = HSO     +              4.763E+00
 213) HSO     + H       = HS      + OH           1.278E+04
 214) HSO     + H       = H2      + SO           9.937E+02
 219) N2O     + H       = NO      + NO      H    1.093E+08

H2                  PRODUCTION RXS              INT RX RATE    TP =  5.15E+10
   7) H       + HO2     = H2      + O2           8.527E+08
  33) H       + HCO     = H2      + CO           8.634E+03
  38) H2CO    + HV      = H2      + CO           4.959E+10
  41) H2CO    + H       = H2      + HCO          2.260E+04
  43) H       + H       = H2      +              7.342E+05
  51) CH4     + HV      = CH21    + H2           9.835E+08
  60) CH4     + O1D     = H2CO    + H2           5.921E+07
  68) CH3     + OH      = H2CO    + H2           1.300E-07
 168) HSO3    + H       = H2      + SO3          3.807E-03
 171) H2S     + H       = H2      + HS           1.026E+03
 178) HS      + H       = H2      + S            1.583E+00
 214) HSO     + H       = H2      + SO           9.937E+02

H2                     LOSS RXS                INT RX RATE    TL =  1.52E+11
   2) H2      + O1D     = OH      + H            6.966E+08
   3) H2      + O       = OH      + H            9.495E+07
   4) H2      + OH      = H2O     + H            1.510E+11
  64) CH23    + H2      = CH3     + H            1.979E+05
 106) CL      + H2      = HCL     + H            3.692E+08

CH4                 PRODUCTION RXS              INT RX RATE    TP =  0.00E+00

CH4                    LOSS RXS                INT RX RATE    TL =  2.86E+11
  51) CH4     + HV      = CH21    + H2           9.835E+08
  58) CH4     + OH      = CH3     + H2O          2.735E+11
  59) CH4     + O1D     = CH3     + OH           1.025E+09
  60) CH4     + O1D     = H2CO    + H2           5.921E+07
  61) CH21    + CH4     = CH3     + CH3          3.364E+02
  65) CH23    + CH4     = CH3     + CH3          7.561E-06
 107) CL      + CH4     = HCL     + CH3          1.013E+10

CO                  PRODUCTION RXS              INT RX RATE    TP =  5.24E+11
  29) CO2     + HV      = CO      + O            1.626E+11
  33) H       + HCO     = H2      + CO           8.634E+03
  35) OH      + HCO     = H2O     + CO           3.235E+04
  37) O       + HCO     = OH      + CO           5.140E+05
  38) H2CO    + HV      = H2      + CO           4.959E+10
  40) HCO     + HV      = H       + CO           1.430E+05
  42) CO2     + HV      = CO      + O1D          9.757E+10
