  2.75E+06 3.88E-11 1.78E-11 5.60E-06 3.02E-12 2.49E-11 1.71E-10 6.17E-06 1.33E-18 4.67E-07 9.50E-07 9.04E-09 6.71E-12
  3.15E+06 6.14E-11 1.12E-10 6.07E-06 1.49E-11 8.24E-11 5.31E-10 8.88E-06 2.62E-17 4.18E-07 7.35E-07 8.48E-09 9.87E-12
  3.55E+06 7.46E-11 6.02E-10 6.54E-06 6.60E-11 1.62E-10 4.98E-10 8.37E-06 8.40E-16 3.63E-07 5.24E-07 7.99E-09 6.62E-12
  3.95E+06 7.34E-11 2.95E-09 6.91E-06 2.25E-10 2.14E-10 2.40E-10 5.85E-06 2.38E-14 3.25E-07 3.52E-07 7.59E-09 3.36E-12
  4.35E+06 6.40E-11 1.35E-08 7.11E-06 5.05E-10 2.82E-10 1.57E-10 3.80E-06 4.26E-13 3.34E-07 2.38E-07 7.87E-09 2.52E-12
  4.75E+06 4.94E-11 4.29E-08 7.13E-06 7.24E-10 3.54E-10 1.26E-10 2.41E-06 3.33E-12 4.12E-07 1.77E-07 9.82E-09 2.50E-12
  5.15E+06 3.28E-11 9.58E-08 7.01E-06 8.82E-10 4.12E-10 1.10E-10 1.65E-06 1.46E-11 5.66E-07 1.46E-07 1.54E-08 2.31E-12
  5.55E+06 2.13E-11 1.76E-07 6.81E-06 1.05E-09 4.77E-10 1.08E-10 1.21E-06 4.91E-11 7.76E-07 1.29E-07 3.08E-08 1.95E-12
  5.95E+06 1.42E-11 2.94E-07 6.55E-06 1.30E-09 5.79E-10 1.18E-10 8.30E-07 1.60E-10 1.02E-06 1.17E-07 6.55E-08 1.63E-12
  6.35E+06 9.48E-12 4.19E-07 6.27E-06 1.78E-09 7.91E-10 1.72E-10 5.57E-07 4.94E-10 1.30E-06 1.06E-07 1.28E-07 1.29E-12
  6.75E+06 1.59E-11 5.93E-07 5.94E-06 2.89E-09 1.31E-09 3.29E-10 2.70E-07 2.02E-09 1.62E-06 9.52E-08 2.29E-07 9.90E-13
  7.15E+06 9.52E-11 6.99E-07 5.55E-06 6.19E-09 2.84E-09 8.84E-10 1.14E-07 9.11E-09 1.99E-06 8.27E-08 3.86E-07 7.17E-13
  7.55E+06 2.88E-10 1.03E-06 5.00E-06 1.24E-08 5.39E-09 1.77E-09 5.12E-08 4.78E-08 2.50E-06 6.79E-08 6.52E-07 4.24E-13
  7.95E+06 4.88E-10 2.06E-06 4.16E-06 2.20E-08 8.29E-09 2.03E-09 2.57E-08 2.98E-07 3.15E-06 5.09E-08 1.12E-06 1.57E-13
  8.35E+06 3.47E-10 1.07E-04 2.97E-06 2.50E-09 6.17E-10 3.33E-10 2.35E-07 1.94E-06 3.43E-06 3.57E-08 1.82E-06 2.66E-14
  8.75E+06 9.68E-11 9.21E-04 1.98E-06 7.29E-10 6.65E-11 3.96E-11 5.81E-07 3.56E-06 3.47E-06 2.43E-08 2.61E-06 4.28E-15
  9.15E+06 3.78E-11 3.26E-03 1.30E-06 2.47E-10 1.17E-11 4.52E-12 5.72E-07 4.59E-06 3.47E-06 1.64E-08 3.43E-06 7.07E-16
  9.55E+06 1.94E-11 7.65E-03 8.60E-07 7.90E-11 2.69E-12 4.98E-13 3.64E-07 5.15E-06 3.46E-06 1.13E-08 4.26E-06 1.21E-16
  9.95E+06 1.30E-11 1.39E-02 6.35E-07 2.34E-11 7.38E-13 8.11E-14 1.69E-07 5.35E-06 3.43E-06 8.74E-09 5.06E-06 3.09E-17
     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  5.00E+04 6.84E-12 2.73E-07 3.21E-12 9.61E-12 1.83E-14 6.54E-11 1.46E-13 6.54E-15 3.80E-17 5.97E-23 4.57E-10 2.07E-13
  1.50E+05 6.40E-12 3.00E-07 4.14E-12 1.12E-11 2.46E-14 9.99E-11 3.70E-13 7.19E-15 7.80E-17 1.44E-22 4.92E-10 2.25E-13
  2.50E+05 5.80E-12 3.00E-07 5.33E-12 1.32E-11 3.29E-14 1.44E-10 9.68E-13 8.21E-15 1.74E-16 3.65E-22 4.85E-10 2.36E-13
  3.50E+05 4.89E-12 3.00E-07 7.07E-12 1.58E-11 4.36E-14 1.89E-10 2.57E-12 9.26E-15 4.19E-16 9.11E-22 4.79E-10 2.35E-13
  7.50E+05 1.67E-12 3.00E-07 1.46E-11 1.72E-11 6.20E-14 2.82E-10 4.95E-11 7.59E-15 6.75E-15 4.44E-20 4.65E-10 1.63E-13
  1.15E+06 3.02E-13 2.99E-07 3.91E-11 2.10E-11 1.05E-13 3.54E-10 4.64E-11 6.26E-15 8.09E-14 1.88E-18 4.57E-10 5.67E-14
  1.55E+06 7.00E-14 2.88E-07 1.36E-10 1.81E-10 9.95E-14 1.50E-09 5.84E-11 2.42E-14 1.57E-12 7.64E-18 4.09E-10 2.47E-14
  1.95E+06 7.69E-14 2.53E-07 2.89E-10 7.28E-10 1.54E-13 4.85E-09 1.65E-10 1.57E-13 2.07E-11 1.69E-16 3.11E-10 2.07E-13
  2.35E+06 1.84E-13 2.07E-07 4.65E-10 1.49E-09 2.68E-13 8.73E-09 3.32E-10 5.08E-13 6.13E-11 1.60E-15 2.15E-10 2.52E-12
  2.75E+06 4.62E-13 1.56E-07 8.44E-10 2.87E-09 6.40E-13 1.15E-08 4.74E-10 1.20E-12 1.02E-10 5.41E-15 1.35E-10 1.96E-11
  3.15E+06 8.57E-13 1.05E-07 2.06E-09 5.70E-09 2.23E-12 1.14E-08 3.97E-10 2.08E-12 9.08E-11 8.38E-15 7.33E-11 7.44E-11
  3.55E+06 1.32E-12 6.06E-08 5.47E-09 8.38E-09 7.10E-12 7.82E-09 1.35E-10 2.18E-12 2.68E-11 7.20E-15 3.14E-11 1.34E-10
  3.95E+06 1.90E-12 3.27E-08 1.17E-08 6.71E-09 1.41E-11 3.16E-09 2.06E-11 1.28E-12 2.59E-12 2.76E-15 1.07E-11 1.10E-10
  4.35E+06 2.75E-12 1.78E-08 1.65E-08 2.75E-09 1.29E-11 5.96E-10 2.27E-12 4.85E-13 9.48E-14 4.02E-16 3.49E-12 5.09E-11
  4.75E+06 3.74E-12 1.03E-08 1.69E-08 8.56E-10 5.74E-12 6.82E-11 2.52E-13 1.34E-13 2.21E-15 2.25E-17 1.39E-12 1.42E-11
  5.15E+06 4.06E-12 6.23E-09 1.54E-08 2.74E-10 2.33E-12 8.83E-12 3.62E-14 3.30E-14 6.21E-17 2.47E-18 7.57E-13 4.02E-12
  5.55E+06 3.64E-12 4.02E-09 1.34E-08 9.33E-11 1.04E-12 1.50E-12 6.69E-15 8.24E-15 2.41E-18 5.84E-19 5.47E-13 1.47E-12
  5.95E+06 3.12E-12 2.71E-09 1.15E-08 3.58E-11 4.69E-13 3.05E-13 1.42E-15 2.17E-15 1.13E-19 7.65E-20 4.67E-13 5.65E-13
  6.35E+06 2.13E-12 1.87E-09 9.88E-09 1.91E-11 2.59E-13 9.89E-14 5.00E-16 7.80E-16 1.08E-20 9.38E-21 4.30E-13 2.96E-13
  6.75E+06 1.55E-12 1.29E-09 8.77E-09 1.55E-11 1.30E-13 4.93E-14 2.49E-16 3.43E-16 1.53E-21 4.11E-22 4.10E-13 1.21E-13
  7.15E+06 8.67E-13 8.45E-10 8.11E-09 2.16E-11 9.50E-14 4.82E-14 2.59E-16 2.36E-16 5.72E-22 1.62E-23 3.97E-13 6.62E-14
  7.55E+06 4.44E-13 4.74E-10 7.70E-09 2.08E-11 5.98E-14 3.33E-14 1.60E-16 1.17E-16 1.11E-22 4.75E-25 3.88E-13 2.53E-14
  7.95E+06 1.55E-13 1.68E-10 7.09E-09 9.87E-12 3.07E-14 1.06E-14 3.94E-17 3.39E-17 6.83E-24 1.25E-26 3.79E-13 6.26E-15
  8.35E+06 2.93E-14 2.47E-11 5.85E-09 4.19E-14 9.42E-16 7.78E-16 4.62E-19 2.16E-19 4.00E-26 3.10E-28 3.70E-13 7.76E-18
  8.75E+06 1.49E-14 3.08E-12 4.47E-09 6.11E-15 5.45E-17 5.21E-17 4.35E-21 1.72E-20 2.00E-28 2.90E-29 3.59E-13 5.61E-20
  9.15E+06 1.08E-14 6.00E-13 3.39E-09 2.15E-15 3.19E-18 3.54E-18 4.34E-23 2.89E-21 1.05E-30 1.28E-30 3.43E-13 1.16E-21
  9.55E+06 9.28E-15 2.01E-13 2.69E-09 8.21E-16 1.82E-19 2.45E-19 4.66E-25 5.20E-22 5.94E-33 3.63E-32 3.18E-13 3.75E-23
  9.95E+06 8.22E-15 1.19E-13 2.41E-09 3.55E-16 1.13E-20 2.49E-20 7.36E-27 1.06E-22 4.69E-35 6.95E-34 2.83E-13 1.47E-24
     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
  5.00E+04 5.78E-18 1.23E-14 5.46E-12 4.49E-13 2.13E-04 2.58E-12 4.51E-18 4.85E-20 3.23E-11 2.02E-12 8.28E-14 2.84E-04
  1.50E+05 8.05E-18 1.43E-14 7.82E-12 5.65E-13 2.10E-01 2.69E-12 5.14E-18 7.35E-20 5.72E-11 4.01E-12 1.04E-13 4.05E-04
  2.50E+05 1.06E-17 1.68E-14 1.05E-11 6.69E-13 2.10E-01 2.85E-12 5.85E-18 1.10E-19 8.03E-11 6.26E-12 1.23E-13 4.09E-04
  3.50E+05 1.35E-17 1.93E-14 1.28E-11 7.73E-13 2.10E-01 3.12E-12 6.58E-18 1.66E-19 1.03E-10 8.46E-12 1.46E-13 4.13E-04
  7.50E+05 2.56E-17 3.12E-14 1.89E-11 7.51E-13 2.10E-01 5.64E-12 1.03E-17 8.32E-19 1.90E-10 1.28E-11 3.06E-13 4.28E-04
  1.15E+06 5.44E-17 3.75E-14 2.58E-11 5.88E-13 2.10E-01 1.59E-12 2.47E-18 8.43E-19 1.18E-10 6.44E-12 1.02E-13 4.31E-04
  1.55E+06 1.09E-16 1.13E-13 6.95E-11 4.53E-12 2.10E-01 1.05E-14 3.10E-21 5.76E-21 1.27E-11 2.33E-13 6.35E-16 4.31E-04
  1.95E+06 4.85E-16 8.45E-13 1.32E-10 3.90E-11 2.10E-01 1.69E-17 3.26E-24 4.99E-21 7.26E-13 1.21E-14 4.39E-19 4.31E-04
  2.35E+06 1.92E-15 4.90E-12 1.40E-10 1.20E-10 2.10E-01 1.43E-20 4.67E-27 6.05E-21 4.49E-14 2.14E-15 2.00E-22 4.31E-04
  2.75E+06 6.69E-15 1.77E-11 1.08E-10 2.02E-10 2.10E-01 3.57E-24 3.27E-30 4.32E-21 2.95E-15 1.51E-14 3.82E-26 4.31E-04
  3.15E+06 2.79E-14 4.35E-11 9.05E-11 2.00E-10 2.10E-01 1.06E-28 2.14E-31 3.54E-21 3.29E-16 1.77E-14 6.05E-28 4.31E-04
  3.55E+06 1.73E-13 9.74E-11 1.25E-10 9.42E-11 2.10E-01 3.46E-29 3.01E-30 1.77E-20 4.30E-16 1.76E-14 1.65E-27 4.31E-04
  3.95E+06 9.51E-13 1.58E-10 1.85E-10 1.64E-11 2.10E-01 1.51E-28 3.52E-29 8.22E-20 9.12E-16 1.71E-14 3.14E-27 4.31E-04
  4.35E+06 3.25E-12 1.55E-10 2.67E-10 9.96E-13 2.10E-01 7.44E-28 3.18E-28 3.07E-19 2.09E-15 1.58E-14 4.74E-27 4.31E-04
  4.75E+06 6.50E-12 8.95E-11 3.69E-10 3.40E-14 2.10E-01 2.59E-27 1.56E-27 8.83E-19 4.27E-15 1.36E-14 6.14E-27 4.31E-04
  5.15E+06 9.15E-12 4.30E-11 4.24E-10 1.55E-15 2.10E-01 4.57E-27 3.66E-27 2.41E-18 6.71E-15 1.11E-14 8.10E-27 4.31E-04
  5.55E+06 1.15E-11 2.14E-11 4.46E-10 1.14E-16 2.10E-01 5.97E-27 6.01E-27 7.17E-18 8.72E-15 9.09E-15 1.84E-26 4.31E-04
  5.95E+06 1.36E-11 9.94E-12 4.56E-10 9.46E-18 2.10E-01 7.59E-27 9.30E-27 2.04E-17 1.02E-14 7.55E-15 5.77E-26 4.30E-04
  6.35E+06 1.50E-11 4.63E-12 4.60E-10 1.35E-18 2.10E-01 1.26E-26 1.68E-26 7.32E-17 1.12E-14 6.47E-15 2.78E-25 4.30E-04
  6.75E+06 1.56E-11 1.59E-12 4.62E-10 1.58E-19 2.10E-01 3.07E-26 3.94E-26 1.62E-16 1.18E-14 5.73E-15 1.01E-24 4.29E-04
  7.15E+06 1.46E-11 4.98E-13 4.64E-10 3.08E-20 2.10E-01 1.42E-25 1.58E-25 3.40E-16 1.21E-14 5.20E-15 4.61E-24 4.29E-04
  7.55E+06 1.41E-11 1.43E-13 4.65E-10 3.42E-21 2.10E-01 5.18E-25 6.12E-25 5.24E-16 1.23E-14 4.75E-15 1.35E-23 4.28E-04
  7.95E+06 1.54E-11 3.98E-14 4.63E-10 1.72E-22 2.09E-01 1.23E-24 2.42E-24 7.51E-16 1.23E-14 4.30E-15 2.99E-23 4.26E-04
  8.35E+06 2.99E-11 1.12E-14 4.47E-10 8.75E-26 2.09E-01 3.64E-26 1.18E-25 4.84E-15 8.45E-15 3.84E-15 1.43E-23 4.23E-04
  8.75E+06 6.33E-11 6.51E-15 4.11E-10 1.00E-28 2.08E-01 2.94E-28 4.80E-27 8.54E-15 4.78E-15 3.35E-15 2.73E-24 4.17E-04
  9.15E+06 9.77E-11 2.89E-15 3.71E-10 1.91E-30 2.06E-01 1.69E-30 3.70E-28 1.01E-14 2.95E-15 2.81E-15 5.74E-25 4.06E-04
  9.55E+06 1.24E-10 1.05E-15 3.34E-10 4.47E-32 2.02E-01 7.33E-33 4.38E-29 1.06E-14 1.83E-15 2.18E-15 1.41E-25 3.87E-04
  9.95E+06 1.33E-10 3.06E-16 3.08E-10 1.18E-33 1.95E-01 4.67E-35 6.88E-30 1.00E-14 1.14E-15 1.50E-15 3.78E-26 3.55E-04
     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     

 MIXING RATIO OF AEROSOL

     Z      SO4AER
  5.00E+04 7.80E-11
  1.50E+05 9.50E-11
  2.50E+05 1.31E-10
  3.50E+05 1.76E-10
  7.50E+05 3.66E-10
  1.15E+06 5.14E-10
  1.55E+06 5.33E-10
  1.95E+06 3.47E-10
  2.35E+06 2.23E-10
  2.75E+06 1.51E-10
  3.15E+06 9.52E-11
  3.55E+06 5.32E-11
  3.95E+06 2.67E-11
  4.35E+06 1.20E-11
  4.75E+06 4.96E-12
  5.15E+06 1.85E-12
  5.55E+06 6.44E-13
  5.95E+06 2.03E-13
  6.35E+06 5.54E-14
  6.75E+06 1.19E-14
  7.15E+06 1.75E-15
  7.55E+06 7.95E-17
  7.95E+06 2.18E-19
  8.35E+06 2.04E-24
  8.75E+06 1.44E-34
  9.15E+06 2.27E-55
  9.55E+06 1.04E-97
  9.95E+06 1.00-100

 N =   1  EMAX = 7.44E-04 FOR O       AT Z = 5.00E+04 U = 3.75E-17 RHS = 2.79E-20  DT = 1.00E-07  TIME = 1.00E-08
 N =   4  EMAX = 2.18E-02 FOR O       AT Z = 5.00E+04 U = 3.84E-17 RHS = 8.38E-19  DT = 4.50E-07  TIME = 6.10E-07
 N =   7  EMAX = 5.04E-02 FOR O       AT Z = 5.00E+04 U = 4.21E-17 RHS = 2.12E-18  DT = 8.37E-07  TIME = 2.41E-06
 N =  10  EMAX = 5.75E-02 FOR O       AT Z = 5.00E+04 U = 4.92E-17 RHS = 2.83E-18  DT = 1.11E-06  TIME = 5.17E-06
 N =  13  EMAX = 6.43E-02 FOR O       AT Z = 5.00E+04 U = 5.85E-17 RHS = 3.76E-18  DT = 1.48E-06  TIME = 8.86E-06
 N =  16  EMAX = 7.05E-02 FOR O       AT Z = 5.00E+04 U = 7.10E-17 RHS = 5.01E-18  DT = 1.97E-06  TIME = 1.38E-05
 N =  19  EMAX = 7.61E-02 FOR O       AT Z = 5.00E+04 U = 8.75E-17 RHS = 6.66E-18  DT = 2.63E-06  TIME = 2.03E-05
 N =  22  EMAX = 8.08E-02 FOR O       AT Z = 5.00E+04 U = 1.10E-16 RHS = 8.86E-18  DT = 3.49E-06  TIME = 2.90E-05
 N =  25  EMAX = 8.48E-02 FOR O       AT Z = 5.00E+04 U = 1.39E-16 RHS = 1.18E-17  DT = 4.65E-06  TIME = 4.06E-05
 N =  28  EMAX = 8.80E-02 FOR O       AT Z = 5.00E+04 U = 1.78E-16 RHS = 1.57E-17  DT = 6.19E-06  TIME = 5.59E-05
 N =  31  EMAX = 9.06E-02 FOR O       AT Z = 5.00E+04 U = 2.30E-16 RHS = 2.08E-17  DT = 8.24E-06  TIME = 7.64E-05
 N =  34  EMAX = 9.26E-02 FOR O       AT Z = 5.00E+04 U = 2.98E-16 RHS = 2.76E-17  DT = 1.10E-05  TIME = 1.04E-04
 N =  37  EMAX = 9.41E-02 FOR O       AT Z = 5.00E+04 U = 3.90E-16 RHS = 3.67E-17  DT = 1.46E-05  TIME = 1.40E-04
 N =  40  EMAX = 9.52E-02 FOR O       AT Z = 5.00E+04 U = 5.11E-16 RHS = 4.87E-17  DT = 1.94E-05  TIME = 1.88E-04
 N =  43  EMAX = 9.59E-02 FOR O       AT Z = 5.00E+04 U = 6.72E-16 RHS = 6.44E-17  DT = 2.59E-05  TIME = 2.53E-04
 N =  46  EMAX = 9.63E-02 FOR O       AT Z = 5.00E+04 U = 8.85E-16 RHS = 8.52E-17  DT = 3.44E-05  TIME = 3.38E-04
 N =  49  EMAX = 9.64E-02 FOR O       AT Z = 5.00E+04 U = 1.17E-15 RHS = 1.12E-16  DT = 4.58E-05  TIME = 4.52E-04
 N =  52  EMAX = 9.63E-02 FOR O       AT Z = 5.00E+04 U = 1.54E-15 RHS = 1.48E-16  DT = 6.10E-05  TIME = 6.04E-04
 N =  55  EMAX = 9.58E-02 FOR O       AT Z = 5.00E+04 U = 2.02E-15 RHS = 1.94E-16  DT = 8.12E-05  TIME = 8.06E-04
 N =  58  EMAX = 9.50E-02 FOR O       AT Z = 5.00E+04 U = 2.66E-15 RHS = 2.53E-16  DT = 1.08E-04  TIME = 1.07E-03
 N =  61  EMAX = 9.39E-02 FOR O       AT Z = 5.00E+04 U = 3.49E-15 RHS = 3.28E-16  DT = 1.44E-04  TIME = 1.43E-03
 N =  64  EMAX = 9.22E-02 FOR O       AT Z = 5.00E+04 U = 4.56E-15 RHS = 4.21E-16  DT = 1.91E-04  TIME = 1.91E-03
 N =  67  EMAX = 9.00E-02 FOR O       AT Z = 5.00E+04 U = 5.93E-15 RHS = 5.34E-16  DT = 2.55E-04  TIME = 2.54E-03
 N =  70  EMAX = 8.70E-02 FOR O       AT Z = 5.00E+04 U = 7.67E-15 RHS = 6.67E-16  DT = 3.39E-04  TIME = 3.38E-03
 N =  73  EMAX = 8.32E-02 FOR O       AT Z = 5.00E+04 U = 9.81E-15 RHS = 8.17E-16  DT = 4.51E-04  TIME = 4.51E-03
 N =  76  EMAX = 7.83E-02 FOR O       AT Z = 5.00E+04 U = 1.24E-14 RHS = 9.72E-16  DT = 6.01E-04  TIME = 6.00E-03
 N =  79  EMAX = 7.21E-02 FOR O       AT Z = 5.00E+04 U = 1.55E-14 RHS = 1.12E-15  DT = 7.99E-04  TIME = 7.99E-03
 N =  82  EMAX = 6.46E-02 FOR O       AT Z = 5.00E+04 U = 1.90E-14 RHS = 1.22E-15  DT = 1.06E-03  TIME = 1.06E-02
 N =  85  EMAX = 5.56E-02 FOR O       AT Z = 5.00E+04 U = 2.27E-14 RHS = 1.26E-15  DT = 1.42E-03  TIME = 1.42E-02
 N =  88  EMAX = 5.26E-02 FOR O       AT Z = 5.00E+04 U = 2.64E-14 RHS = 1.39E-15  DT = 2.23E-03  TIME = 1.92E-02
 N =  91  EMAX = 4.62E-02 FOR O       AT Z = 5.00E+04 U = 3.05E-14 RHS = 1.41E-15  DT = 4.89E-03  TIME = 2.80E-02
 N =  94  EMAX = 2.72E-02 FOR O       AT Z = 5.00E+04 U = 3.44E-14 RHS = 9.35E-16  DT = 1.24E-02  TIME = 4.76E-02
 N =  97  EMAX = 5.53E-02 FOR HO2     AT Z = 9.55E+06 U = 2.09E-12 RHS =-1.15E-13  DT = 2.31E-02  TIME = 9.71E-02
 N = 100  EMAX = 5.61E-02 FOR HO2     AT Z = 9.35E+06 U = 3.60E-12 RHS =-2.02E-13  DT = 3.07E-02  TIME = 1.73E-01
 N = 103  EMAX = 5.39E-02 FOR HO2     AT Z = 9.05E+06 U = 1.04E-11 RHS =-5.61E-13  DT = 4.09E-02  TIME = 2.75E-01
 N = 106  EMAX = 5.11E-02 FOR HO2     AT Z = 8.85E+06 U = 2.32E-11 RHS =-1.18E-12  DT = 5.44E-02  TIME = 4.10E-01
 N = 109  EMAX = 5.50E-02 FOR HO2     AT Z = 8.65E+06 U = 6.17E-11 RHS =-3.39E-12  DT = 8.55E-02  TIME = 6.13E-01
 N = 112  EMAX = 5.16E-02 FOR HO2     AT Z = 8.55E+06 U = 1.02E-10 RHS =-5.25E-12  DT = 1.14E-01  TIME = 8.96E-01
 N = 115  EMAX = 5.59E-02 FOR HO2     AT Z = 8.45E+06 U = 1.82E-10 RHS =-1.02E-11  DT = 1.79E-01  TIME = 1.30E+00
 N = 118  EMAX = 5.05E-02 FOR HO2     AT Z = 8.45E+06 U = 1.54E-10 RHS =-7.75E-12  DT = 2.38E-01  TIME = 1.89E+00
 N = 121  EMAX = 4.94E-02 FOR HO2     AT Z = 8.35E+06 U = 3.05E-10 RHS =-1.51E-11  DT = 3.75E-01  TIME = 2.68E+00
 N = 124  EMAX = 5.19E-02 FOR HO2     AT Z = 8.25E+06 U = 6.98E-10 RHS =-3.62E-11  DT = 4.99E-01  TIME = 3.92E+00
 N = 127  EMAX = 4.98E-02 FOR HO2     AT Z = 8.25E+06 U = 5.95E-10 RHS =-2.96E-11  DT = 7.85E-01  TIME = 5.57E+00
 N = 130  EMAX = 5.05E-02 FOR HO2     AT Z = 8.15E+06 U = 1.59E-09 RHS =-8.04E-11  DT = 1.04E+00  TIME = 8.17E+00
 N = 133  EMAX = 5.26E-02 FOR NO2     AT Z = 8.35E+06 U = 2.34E-14 RHS =-1.23E-15  DT = 1.39E+00  TIME = 1.16E+01
 N = 136  EMAX = 5.29E-02 FOR NO2     AT Z = 8.25E+06 U = 8.50E-14 RHS =-4.50E-15  DT = 1.85E+00  TIME = 1.62E+01
 N = 139  EMAX = 5.54E-02 FOR NO2     AT Z = 8.25E+06 U = 7.19E-14 RHS =-3.98E-15  DT = 2.46E+00  TIME = 2.24E+01
 N = 142  EMAX = 5.33E-02 FOR NO2     AT Z = 8.15E+06 U = 4.00E-13 RHS =-2.13E-14  DT = 3.28E+00  TIME = 3.05E+01
 N = 145  EMAX = 5.82E-02 FOR NO2     AT Z = 8.15E+06 U = 3.37E-13 RHS =-1.96E-14  DT = 4.37E+00  TIME = 4.14E+01
 N = 148  EMAX = 6.75E-02 FOR NO3     AT Z = 6.95E+06 U = 1.30E-16 RHS =-8.74E-18  DT = 5.81E+00  TIME = 5.58E+01
 N = 151  EMAX = 8.02E-02 FOR NO3     AT Z = 6.95E+06 U = 1.04E-16 RHS =-8.31E-18  DT = 7.73E+00  TIME = 7.51E+01
 N = 154  EMAX = 9.06E-02 FOR NO3     AT Z = 6.95E+06 U = 7.96E-17 RHS =-7.21E-18  DT = 1.03E+01  TIME = 1.01E+02
 N = 157  EMAX = 9.43E-02 FOR NO3     AT Z = 6.95E+06 U = 5.95E-17 RHS =-5.61E-18  DT = 1.37E+01  TIME = 1.35E+02
 N = 160  EMAX = 8.63E-02 FOR NO3     AT Z = 6.95E+06 U = 4.45E-17 RHS =-3.84E-18  DT = 1.82E+01  TIME = 1.80E+02
 N = 163  EMAX = 8.58E-02 FOR NO2     AT Z = 7.65E+06 U = 5.88E-12 RHS =-5.04E-13  DT = 2.43E+01  TIME = 2.40E+02
 N = 166  EMAX = 9.77E-02 FOR CLO     AT Z = 7.65E+06 U = 4.68E-14 RHS =-4.57E-15  DT = 3.23E+01  TIME = 3.21E+02
 N = 169  EMAX = 9.62E-02 FOR CLO     AT Z = 7.85E+06 U = 1.89E-14 RHS =-1.82E-15  DT = 3.55E+01  TIME = 4.18E+02
 N = 172  EMAX = 9.40E-02 FOR CLO     AT Z = 7.85E+06 U = 1.38E-14 RHS =-1.30E-15  DT = 4.30E+01  TIME = 5.31E+02
 N = 175  EMAX = 8.74E-02 FOR CLO     AT Z = 7.85E+06 U = 1.03E-14 RHS =-9.01E-16  DT = 5.72E+01  TIME = 6.74E+02
 N = 178  EMAX = 7.50E-02 FOR HNO2    AT Z = 6.95E+06 U = 3.71E-14 RHS =-2.78E-15  DT = 7.62E+01  TIME = 8.63E+02
 N = 181  EMAX = 8.37E-02 FOR HNO2    AT Z = 6.95E+06 U = 2.91E-14 RHS =-2.43E-15  DT = 1.01E+02  TIME = 1.12E+03
 N = 184  EMAX = 8.20E-02 FOR HNO2    AT Z = 6.95E+06 U = 2.23E-14 RHS =-1.83E-15  DT = 1.35E+02  TIME = 1.45E+03
